OBJECTID,GIS_ID,StreetName,StreetClassification,VolumeCount,TruckRoute,LastEditDate,ShapeSTLength
13767,1265,North Centre Rd,Neighbourhood Street,3000,None,2023/10/04 18:08:46+00,479.519822691367
13768,1266,Oakville Ave,Neighbourhood Connector,3000,None,2023/10/04 18:08:46+00,526.551669141103
13769,1267,Page St,Neighbourhood Connector,3000,None,2023/10/04 18:08:46+00,298.924052868125
13770,1268,Phillbrook Dr,Neighbourhood Connector,3000,None,2023/10/04 18:08:46+00,706.430742536812
13771,1269,Pinnacle Pky,Neighbourhood Connector,3000,None,2023/10/04 18:08:46+00,152.234016675183
13772,1270,Pinnacle Pky,Neighbourhood Connector,3000,None,2023/10/04 18:08:46+00,376.217230907413
13773,1271,Saskatoon St,Neighbourhood Connector,3000,None,2023/10/04 18:08:46+00,183.752611954771
13774,1272,Sholto Dr,Neighbourhood Connector,3000,None,2023/10/04 18:08:46+00,238.068588075652
13775,1273,Sorrel Rd,Neighbourhood Connector,3000,None,2023/10/04 18:08:46+00,175.154711541121
13776,1274,Sorrel Rd,Neighbourhood Connector,3000,None,2023/10/04 18:08:46+00,601.156849947099
13777,1275,South St,Neighbourhood Connector,3000,None,2023/10/04 18:08:46+00,245.386661266357
13778,1276,South Wenige Dr,Neighbourhood Connector,3000,None,2023/10/04 18:08:46+00,215.914368662415
13779,1277,South Wenige Dr,Neighbourhood Connector,3000,None,2023/10/04 18:08:46+00,379.161516638621
13780,1278,South Wenige Dr,Neighbourhood Connector,3000,None,2023/10/04 18:08:46+00,187.908701267185
13781,1279,Springbank Dr,Neighbourhood Street,3000,None,2023/10/04 18:08:46+00,640.539900631438
13782,1280,Stackhouse Ave,Neighbourhood Connector,3000,None,2023/10/04 18:08:46+00,631.681793432641
13783,1281,Stackhouse Ave,Neighbourhood Connector,3000,None,2023/10/04 18:08:46+00,284.13718473968
13784,1282,Teeple Terr,Neighbourhood Connector,3000,None,2023/10/04 18:08:46+00,362.534470051607
13785,1283,Thames St,Neighbourhood Street,3000,None,2023/10/04 18:08:46+00,147.516885070447
13786,1284,Tweedsmuir Ave,Neighbourhood Connector,3000,None,2023/10/04 18:08:46+00,879.181281267408
13787,1285,Village Green Ave,Neighbourhood Connector,3000,None,2023/10/04 18:08:46+00,1036.36367192231
13788,1286,Viscount Rd,Neighbourhood Connector,3000,None,2023/10/04 18:08:46+00,106.443712781992
13789,1287,Waterloo St,Neighbourhood Connector,3000,None,2023/10/04 18:08:46+00,243.644688113183
13790,1288,Waterloo St,Neighbourhood Connector,3000,None,2023/10/04 18:08:46+00,162.523877534503
13791,1289,Webster St,Neighbourhood Connector,3000,None,2023/10/04 18:08:46+00,275.022348152321
13792,1290,Colonel Talbot Rd - Ramp,Ramps,3200,None,2023/10/04 18:08:46+00,73.3735084892855
13793,1291,Gideon Dr,Rural Thoroughfare,3500,24 hrs,2023/10/04 18:08:46+00,953.48287728074
13794,1292,Gideon Dr,Rural Thoroughfare,3500,24 hrs,2023/10/04 18:08:46+00,802.99424812574
13795,1293,Old Victoria Rd,Civic Boulevard,3500,24 hrs,2023/10/04 18:08:46+00,451.287908900368
13796,1294,Robin's Hill Rd,Civic Boulevard,3500,24 hrs,2023/10/04 18:08:46+00,607.621187669798
13797,1295,Robin's Hill Rd,Rural Thoroughfare,3500,24 hrs,2023/10/04 18:08:46+00,1389.64270355661
13798,1296,Thames St,Neighbourhood Street,3500,24 hrs,2023/10/04 18:08:46+00,129.466411916489
13799,1297,Admiral Dr,Neighbourhood Connector,3500,None,2023/10/04 18:08:46+00,86.4775898085163
13800,1298,Admiral Dr,Neighbourhood Connector,3500,None,2023/10/04 18:08:46+00,164.004578976107
13801,1299,Ambleside Dr,Neighbourhood Connector,3500,None,2023/10/04 18:08:46+00,260.889532195397
13802,1300,Ambleside Dr,Neighbourhood Connector,3500,None,2023/10/04 18:08:46+00,426.547064146383
13803,1301,Ashland Ave,Neighbourhood Connector,3500,None,2023/10/04 18:08:46+00,121.804250915147
13804,1302,Beachwood Ave,Neighbourhood Connector,3500,None,2023/10/04 18:08:46+00,258.833417860123
13805,1303,Campbell St,Neighbourhood Connector,3500,None,2023/10/04 18:08:46+00,21.2418246356098
13806,1304,Campbell St,Neighbourhood Connector,3500,None,2023/10/04 18:08:46+00,573.02056094769
13807,1305,Campbell St N,Neighbourhood Connector,3500,None,2023/10/04 18:08:46+00,249.309027594156
13808,1306,Central Ave,Neighbourhood Connector,3500,None,2023/10/04 18:08:46+00,204.183052294768
13809,1307,Central Ave,Neighbourhood Connector,3500,None,2023/10/04 18:08:46+00,246.419583153551
13810,1308,Central Ave,Neighbourhood Connector,3500,None,2023/10/04 18:08:46+00,357.698880880772
13811,1309,Chiddington Ave,Neighbourhood Connector,3500,None,2023/10/04 18:08:46+00,258.649207496007
13812,1310,Chiddington Ave,Neighbourhood Connector,3500,None,2023/10/04 18:08:46+00,329.352520550001
13813,1311,Colborne St,Neighbourhood Connector,3500,None,2023/10/04 18:08:46+00,140.58274784738
13814,1312,Colborne St,Neighbourhood Connector,3500,None,2023/10/04 18:08:46+00,279.892104423065
13815,1313,Cranbrook Rd,Neighbourhood Connector,3500,None,2023/10/04 18:08:46+00,84.0000436916553
13816,1314,Cranbrook Rd,Neighbourhood Connector,3500,None,2023/10/04 18:08:46+00,598.787508378322
13817,1315,Crumlin Sdrd,Neighbourhood Connector,3500,None,2023/10/04 18:08:46+00,678.91172650337
13818,1316,Dalmagarry Rd,Neighbourhood Connector,3500,None,2023/10/04 18:08:46+00,825.713064725643
13819,1317,Dearness Dr,Neighbourhood Street,3500,None,2023/10/04 18:08:46+00,499.894902380939
13820,1318,Doon Dr,Neighbourhood Connector,3500,None,2023/10/04 18:08:46+00,594.74702274313
13821,1319,Doon Dr,Neighbourhood Connector,3500,None,2023/10/04 18:08:46+00,686.756840214199
13822,1320,Dundalk Dr,Neighbourhood Connector,3500,None,2023/10/04 18:08:46+00,527.994377794709
13823,1321,Dundas St,Neighbourhood Connector,3500,None,2023/10/04 18:08:46+00,188.065367775835
13824,1322,Emery St W,Neighbourhood Connector,3500,None,2023/10/04 18:08:46+00,1229.47182502165
13825,1323,Fitzwilliam Blvd,Neighbourhood Connector,3500,None,2023/10/04 18:08:46+00,66.5973514861515
13826,1324,Fuller St,Neighbourhood Connector,3500,None,2023/10/04 18:08:46+00,108.460518792527
13827,1325,Fuller St,Neighbourhood Connector,3500,None,2023/10/04 18:08:46+00,257.58933060202
13828,1326,Fuller St,Neighbourhood Connector,3500,None,2023/10/04 18:08:46+00,410.109793042559
13829,1327,Glenora Dr,Neighbourhood Connector,3500,None,2023/10/04 18:08:46+00,694.693309402105
13830,1328,Glenora Dr,Neighbourhood Connector,3500,None,2023/10/04 18:08:46+00,873.296848577823
13831,1329,Griffith St,Neighbourhood Connector,3500,None,2023/10/04 18:08:46+00,83.4103306187624
13832,1330,Griffith St,Neighbourhood Connector,3500,None,2023/10/04 18:08:46+00,245.963686305476
13833,1331,Griffith St,Neighbourhood Connector,3500,None,2023/10/04 18:08:46+00,515.111727759097
13834,1332,Griffith St,Neighbourhood Connector,3500,None,2023/10/04 18:08:46+00,302.489749123296
13835,1333,Griffith St,Neighbourhood Connector,3500,None,2023/10/04 18:08:46+00,161.275103760144
13836,1334,Griffith St,Neighbourhood Connector,3500,None,2023/10/04 18:08:46+00,137.902832574816
13837,1335,Guildwood Blvd,Neighbourhood Connector,3500,None,2023/10/04 18:08:46+00,203.086139340432
13838,1336,Guildwood Blvd,Neighbourhood Connector,3500,None,2023/10/04 18:08:46+00,469.731077631991
13839,1337,Guildwood Gate,Neighbourhood Street,3500,None,2023/10/04 18:08:46+00,72.1948380160936
13840,1338,Highview Ave E,Neighbourhood Connector,3500,None,2023/10/04 18:08:46+00,1019.29390608358
13841,1339,Hwy 401   W - Ramp,Ramps,3500,None,2023/10/04 18:08:46+00,750.213193520536
13842,1340,Industrial Rd,Neighbourhood Connector,3500,None,2023/10/04 18:08:46+00,520.115950914947
13843,1341,Jackson Rd,Civic Boulevard,3500,None,2023/10/04 18:08:46+00,461.498601160137
13844,1342,Jackson Rd,Civic Boulevard,3500,None,2023/10/04 18:08:46+00,565.22700670221
13845,1343,Killarney Rd,Neighbourhood Connector,3500,None,2023/10/04 18:08:46+00,68.3722904594039
13846,1344,Mcnay St,Neighbourhood Connector,3500,None,2023/10/04 18:08:46+00,690.868633048228
13847,1345,Millbank Dr,Neighbourhood Connector,3500,None,2023/10/04 18:08:46+00,91.7339958786272
13848,1346,Montgomery Gate,Neighbourhood Street,3500,None,2023/10/04 18:08:46+00,160.210204924062
13849,1347,Notre Dame Dr,Neighbourhood Connector,3500,None,2023/10/04 18:08:46+00,315.981123553126
13850,1348,Notre Dame Dr,Neighbourhood Connector,3500,None,2023/10/04 18:08:46+00,376.611646978694
13851,1349,Phillbrook Dr,Neighbourhood Connector,3500,None,2023/10/04 18:08:46+00,109.027173678148
13852,1350,Pine Valley Gate,Neighbourhood Connector,3500,None,2023/10/04 18:08:46+00,180.237936087393
13853,1351,Plane Tree Dr,Neighbourhood Connector,3500,None,2023/10/04 18:08:46+00,339.676936279379
13854,1352,Plane Tree Dr,Neighbourhood Connector,3500,None,2023/10/04 18:08:46+00,154.645158069865
13855,1353,Plane Tree Dr,Neighbourhood Connector,3500,None,2023/10/04 18:08:46+00,622.446715943846
13856,1354,Plane Tree Dr,Neighbourhood Connector,3500,None,2023/10/04 18:08:46+00,452.321922553468
13857,1355,Rectory St,Neighbourhood Connector,3500,None,2023/10/04 18:08:46+00,420.942141947111
13858,1356,Rectory St,Neighbourhood Connector,3500,None,2023/10/04 18:08:46+00,204.4382556067
13859,1357,Ridout St N,Rapid Transit Boulevard,3500,None,2023/10/04 18:08:46+00,102.111477568896
13860,1358,Ridout St S,Neighbourhood Connector,3500,None,2023/10/04 18:08:46+00,207.2157921963
13861,1359,Royal Cres,Neighbourhood Connector,3500,None,2023/10/04 18:08:46+00,295.825381855688
13862,1360,St George St,Neighbourhood Street,3500,None,2023/10/04 18:08:46+00,61.3519569679445
13863,1361,St George St,Neighbourhood Street,3500,None,2023/10/04 18:08:46+00,120.421160212148
13864,1362,St George St,Neighbourhood Street,3500,None,2023/10/04 18:08:46+00,126.539312934637
13865,1363,Trossacks Ave,Neighbourhood Connector,3500,None,2023/10/04 18:08:46+00,569.612445512832
13866,1364,Valetta St,Neighbourhood Connector,3500,None,2023/10/04 18:08:46+00,976.135981892707
13867,1365,Verulam St,Neighbourhood Street,3500,None,2023/10/04 18:08:46+00,295.623913644984
13868,1366,Victoria St,Neighbourhood Connector,3500,None,2023/10/04 18:08:46+00,50.9585203083842
13869,1367,Wortley Rd,Neighbourhood Connector,3500,None,2023/10/04 18:08:46+00,170.785302861487
13870,1368,Pinnacle Pky,Neighbourhood Connector,3800,None,2023/10/04 18:08:46+00,160.223860979724
13871,1369,Adelaide St N,Civic Boulevard,30000,24 hrs,2023/10/04 18:08:46+00,255.218798728488
13872,1370,Adelaide St N,Civic Boulevard,30000,24 hrs,2023/10/04 18:08:46+00,241.832848767747
13873,1371,Adelaide St N,Civic Boulevard,30000,24 hrs,2023/10/04 18:08:46+00,184.562766746777
13874,1372,Adelaide St N,Civic Boulevard,30000,24 hrs,2023/10/04 18:08:46+00,680.85999074838
13875,1373,Adelaide St N,Civic Boulevard,30000,24 hrs,2023/10/04 18:08:46+00,669.591305669343
13876,1374,Commissioners Rd E,Civic Boulevard,30000,24 hrs,2023/10/04 18:08:46+00,248.953640037658
13877,1375,Commissioners Rd E,Civic Boulevard,30000,24 hrs,2023/10/04 18:08:46+00,444.685954638754
13878,1376,Commissioners Rd W,Civic Boulevard,30000,24 hrs,2023/10/04 18:08:46+00,577.665165616907
13879,1377,Fanshawe Park Rd E,Main Street,30000,24 hrs,2023/10/04 18:08:46+00,201.816430907195
13880,1378,Fanshawe Park Rd W,Urban Thoroughfare,30000,24 hrs,2023/10/04 18:08:46+00,660.134202910957
13881,1379,Fanshawe Park Rd W,Urban Thoroughfare,30000,24 hrs,2023/10/04 18:08:46+00,364.941088314407
13882,1380,Highbury Ave N,Urban Thoroughfare,30000,24 hrs,2023/10/04 18:08:46+00,556.460160148049
13883,1381,Oxford St E,Main Street,30000,24 hrs,2023/10/04 18:08:46+00,222.055133377347
13884,1382,Oxford St E,Urban Thoroughfare,30000,24 hrs,2023/10/04 18:08:46+00,222.500562615581
13885,1383,Oxford St E,Urban Thoroughfare,30000,24 hrs,2023/10/04 18:08:46+00,242.43572279764
13886,1384,Oxford St E,Urban Thoroughfare,30000,24 hrs,2023/10/04 18:08:46+00,302.593903799073
13887,1385,Oxford St E,Urban Thoroughfare,30000,24 hrs,2023/10/04 18:08:46+00,41.8014455138815
13888,1386,Oxford St E,Urban Thoroughfare,30000,24 hrs,2023/10/04 18:08:46+00,98.3844263970675
13889,1387,Southdale Rd W,Civic Boulevard,30000,24 hrs,2023/10/04 18:08:46+00,195.828652594456
13890,1388,Southdale Rd W,Civic Boulevard,30000,24 hrs,2023/10/04 18:08:46+00,162.100408040757
13891,1389,Veterans Memorial Pky,Expressway,30000,24 hrs,2023/10/04 18:08:46+00,1352.76108517014
13892,1390,Veterans Memorial Pky,Expressway,30000,24 hrs,2023/10/04 18:08:46+00,1128.5586333139
13893,1391,Veterans Memorial Pky,Expressway,30000,24 hrs,2023/10/04 18:08:46+00,1346.06414863334
13894,1392,Veterans Memorial Pky,Expressway,30000,24 hrs,2023/10/04 18:08:46+00,1132.70733869461
13895,1393,Wellington Rd,Rapid Transit Boulevard,30000,24 hrs,2023/10/04 18:08:46+00,201.306402841193
13896,1394,Wellington Rd,Rapid Transit Boulevard,30000,24 hrs,2023/10/04 18:08:46+00,88.8477209439595
13897,1395,Wellington Rd,Rapid Transit Boulevard,30000,24 hrs,2023/10/04 18:08:46+00,53.4021797474597
13898,1396,Wellington St,Rapid Transit Boulevard,30000,24 hrs,2023/10/04 18:08:46+00,166.077414797823
13899,1397,Wellington St,Rapid Transit Boulevard,30000,24 hrs,2023/10/04 18:08:46+00,280.474631391297
13900,1398,Wellington St,Rapid Transit Boulevard,30000,24 hrs,2023/10/04 18:08:46+00,280.60239434612
13901,1399,Wellington St,Rapid Transit Boulevard,30000,24 hrs,2023/10/04 18:08:46+00,282.558874137134
13902,1400,Wonderland Rd N,Urban Thoroughfare,30000,24 hrs,2023/10/04 18:08:46+00,796.005020522541
13903,1401,Wonderland Rd N,Urban Thoroughfare,30000,24 hrs,2023/10/04 18:08:46+00,217.850825825219
13904,1402,Wharncliffe Rd S,Civic Boulevard,30000,7am to 6pm,2023/10/04 18:08:46+00,82.9408859878528
13905,1403,Commissioners Rd E,Civic Boulevard,31000,24 hrs,2023/10/04 18:08:46+00,353.020379086977
13906,1404,Commissioners Rd W,Civic Boulevard,31000,24 hrs,2023/10/04 18:08:46+00,135.357675140237
13907,1405,Fanshawe Park Rd E,Urban Thoroughfare,31000,24 hrs,2023/10/04 18:08:46+00,288.048845717423
13908,1406,Fanshawe Park Rd E,Urban Thoroughfare,31000,24 hrs,2023/10/04 18:08:46+00,325.778248117397
13909,1407,Fanshawe Park Rd E,Urban Thoroughfare,31000,24 hrs,2023/10/04 18:08:46+00,428.112534800272
13910,1408,Oxford St E,Urban Thoroughfare,31000,24 hrs,2023/10/04 18:08:46+00,192.392336545014
13911,1409,Oxford St E,Urban Thoroughfare,31000,24 hrs,2023/10/04 18:08:46+00,243.203124631994
13912,1410,Oxford St E,Urban Thoroughfare,31000,24 hrs,2023/10/04 18:08:46+00,243.023983219805
13913,1411,Oxford St E,Urban Thoroughfare,31000,24 hrs,2023/10/04 18:08:46+00,119.752765224441
13914,1412,Richmond St,Rapid Transit Boulevard,31000,24 hrs,2023/10/04 18:08:46+00,282.493216640364
13915,1413,Southdale Rd E,Civic Boulevard,31000,24 hrs,2023/10/04 18:08:46+00,343.865641054484
13916,1414,Southdale Rd E,Civic Boulevard,31000,24 hrs,2023/10/04 18:08:46+00,137.884932425305
13917,1415,Wellington Rd S,Urban Thoroughfare,31000,24 hrs,2023/10/04 18:08:46+00,273.196567691625
13918,1416,Wharncliffe Rd S,Civic Boulevard,31000,24 hrs,2023/10/04 18:08:46+00,112.77067722245
13919,1417,Wharncliffe Rd S,Civic Boulevard,31000,24 hrs,2023/10/04 18:08:46+00,212.275583386334
13920,1418,Commissioners Rd E,Civic Boulevard,31000,7am to 6pm,2023/10/04 18:08:46+00,1243.51821710075
13921,1419,Commissioners Rd E,Civic Boulevard,31000,7am to 6pm,2023/10/04 18:08:46+00,325.867400116393
13922,1420,Commissioners Rd E,Civic Boulevard,31000,7am to 6pm,2023/10/04 18:08:46+00,212.518790136662
13923,1421,Commissioners Rd E,Civic Boulevard,31000,7am to 6pm,2023/10/04 18:08:46+00,381.595931857631
13924,1422,Commissioners Rd E,Civic Boulevard,31000,7am to 6pm,2023/10/04 18:08:46+00,311.4928571984
13925,1423,Wharncliffe Rd N,Civic Boulevard,31000,7am to 6pm,2023/10/04 18:08:46+00,196.190882686104
13926,1424,Wharncliffe Rd S,Civic Boulevard,31000,7am to 6pm,2023/10/04 18:08:46+00,218.79421593229
13927,1425,Wharncliffe Rd S,Civic Boulevard,31000,7am to 6pm,2023/10/04 18:08:46+00,138.85170115227
13928,1426,Southdale Rd E,Civic Boulevard,31000,None,2023/10/04 18:08:46+00,6.03050771411496
13929,1427,Commissioners Rd E,Civic Boulevard,32000,24 hrs,2023/10/04 18:08:46+00,387.796723466888
13930,1428,Fanshawe Park Rd E,Urban Thoroughfare,32000,24 hrs,2023/10/04 18:08:46+00,374.878437277916
13931,1429,Highbury Ave N,Urban Thoroughfare,32000,24 hrs,2023/10/04 18:08:46+00,279.843316334001
13932,1430,Highbury Ave S,Expressway,32000,24 hrs,2023/10/04 18:08:46+00,743.062321487276
13933,1431,Highbury Ave S,Expressway,32000,24 hrs,2023/10/04 18:08:46+00,744.142854698956
13934,1432,Oxford St E,Urban Thoroughfare,32000,24 hrs,2023/10/04 18:08:46+00,362.288421092422
13935,1433,Oxford St W,Rapid Transit Boulevard,32000,24 hrs,2023/10/04 18:08:46+00,409.63684708779
13936,1434,Wharncliffe Rd S,Civic Boulevard,32000,24 hrs,2023/10/04 18:08:46+00,114.702806561522
13937,1435,Wharncliffe Rd S,Civic Boulevard,32000,24 hrs,2023/10/04 18:08:46+00,275.0513642366
13938,1436,Wharncliffe Rd S,Civic Boulevard,32000,24 hrs,2023/10/04 18:08:46+00,487.559846144814
13939,1437,Wharncliffe Rd S,Civic Boulevard,32000,24 hrs,2023/10/04 18:08:46+00,414.512820057882
13940,1438,Wharncliffe Rd S,Civic Boulevard,32000,24 hrs,2023/10/04 18:08:46+00,152.354831309097
13941,1439,Wharncliffe Rd S,Civic Boulevard,32000,24 hrs,2023/10/04 18:08:46+00,150.974303017244
13942,1440,Wharncliffe Rd S,Civic Boulevard,32000,24 hrs,2023/10/04 18:08:46+00,178.036911584443
13943,1441,Wharncliffe Rd S,Civic Boulevard,32000,24 hrs,2023/10/04 18:08:46+00,118.719244460942
13944,1442,Wonderland Rd N,Urban Thoroughfare,32000,24 hrs,2023/10/04 18:08:46+00,374.946164517743
13945,1443,Wonderland Rd S,Urban Thoroughfare,32000,24 hrs,2023/10/04 18:08:46+00,385.986519485341
13946,1444,Hyde Park Rd,Main Street,32000,7am to 6pm,2023/10/04 18:08:46+00,464.719113826772
13947,1445,Oxford St W,Rapid Transit Boulevard,32000,7am to 6pm,2023/10/04 18:08:46+00,297.70003178977
13948,1446,Fanshawe Park Rd E,Urban Thoroughfare,32000,None,2023/10/04 18:08:46+00,6.26590457795201
13949,1447,Fanshawe Park Rd E,Urban Thoroughfare,33000,24 hrs,2023/10/04 18:08:46+00,511.700310774787
13950,1448,Highbury Ave N,Urban Thoroughfare,33000,24 hrs,2023/10/04 18:08:46+00,800.109213220201
13951,1449,Highbury Ave N,Urban Thoroughfare,33000,24 hrs,2023/10/04 18:08:46+00,659.615618322959
13952,1450,Highbury Ave S,Expressway,33000,24 hrs,2023/10/04 18:08:46+00,163.902436548231
13953,1451,Highbury Ave S,Expressway,33000,24 hrs,2023/10/04 18:08:46+00,159.052622235909
13954,1452,Highbury Ave S,Urban Thoroughfare,33000,24 hrs,2023/10/04 18:08:46+00,169.977779198591
13955,1453,Highbury Ave S,Urban Thoroughfare,33000,24 hrs,2023/10/04 18:08:46+00,173.918301935878
13956,1454,Wonderland Rd S,Urban Thoroughfare,33000,24 hrs,2023/10/04 18:08:46+00,158.074968565741
13957,1455,Wonderland Rd S,Urban Thoroughfare,33000,24 hrs,2023/10/04 18:08:46+00,355.864279139479
13958,1456,Wonderland Rd S,Urban Thoroughfare,33000,24 hrs,2023/10/04 18:08:46+00,458.529475584975
13959,1457,Hyde Park Rd,Civic Boulevard,33000,7am to 6pm,2023/10/04 18:08:46+00,491.143909111199
13960,1458,Hyde Park Rd,Civic Boulevard,33000,7am to 6pm,2023/10/04 18:08:46+00,834.94948506574
13961,1459,Wharncliffe Rd N,Civic Boulevard,33000,7am to 6pm,2023/10/04 18:08:46+00,45.3541559727441
13962,1460,Commissioners Rd E,Civic Boulevard,34000,24 hrs,2023/10/04 18:08:46+00,156.618857142874
13963,1461,Commissioners Rd E,Civic Boulevard,34000,24 hrs,2023/10/04 18:08:46+00,652.426504776581
13964,1462,Commissioners Rd E,Civic Boulevard,34000,24 hrs,2023/10/04 18:08:46+00,269.453817339762
13965,1463,Commissioners Rd E,Civic Boulevard,34000,24 hrs,2023/10/04 18:08:46+00,17.1446014969727
13966,1464,Fanshawe Park Rd W,Main Street,34000,24 hrs,2023/10/04 18:08:46+00,198.112595185907
13967,1465,Fanshawe Park Rd W,Main Street,34000,24 hrs,2023/10/04 18:08:46+00,290.080380303395
13968,1466,Fanshawe Park Rd W,Urban Thoroughfare,34000,24 hrs,2023/10/04 18:08:46+00,130.267507821871
13969,1467,Fanshawe Park Rd W,Urban Thoroughfare,34000,24 hrs,2023/10/04 18:08:46+00,330.390393734224
13970,1468,Fanshawe Park Rd W,Urban Thoroughfare,34000,24 hrs,2023/10/04 18:08:46+00,548.192032872174
13971,1469,Highbury Ave N,Urban Thoroughfare,34000,24 hrs,2023/10/04 18:08:46+00,107.863960112959
13972,1470,Highbury Ave N,Urban Thoroughfare,34000,24 hrs,2023/10/04 18:08:46+00,223.48195608198
13973,1471,Oxford St W,Rapid Transit Boulevard,34000,24 hrs,2023/10/04 18:08:46+00,598.114189791831
13974,1472,Wellington Rd,Rapid Transit Boulevard,34000,24 hrs,2023/10/04 18:08:46+00,386.180449569665
13975,1473,Wellington Rd,Rapid Transit Boulevard,34000,24 hrs,2023/10/04 18:08:46+00,130.917122246394
13976,1474,Wellington Rd,Rapid Transit Boulevard,34000,24 hrs,2023/10/04 18:08:46+00,364.313267827064
13977,1475,Wellington Rd,Rapid Transit Boulevard,34000,24 hrs,2023/10/04 18:08:46+00,397.417725352984
13978,1476,Wellington Rd,Urban Thoroughfare,34000,24 hrs,2023/10/04 18:08:46+00,353.281957107666
